userid,wid,date,infl_1y,house_price_change,prob_unrate_up,prob_stocks_up,financial_past_12m,financial_12m,credit_cond_past_12m,credit_cond_12m,prob_miss_paym_3m,working,hh_inc_change,hh_spending_change,taxes_change,hh_inc_bin_rank,age_init,female,hispanic,black,educ,owner,num_kids,couple,optimist_unrate,optimist_stocks,optimist_house_price
70009792,201308,2013-08-16,2.0,15.0,20.0,50.0,3,4,4.0,4.0,10.0,0,10.0,5.0,5.0,28.7,66.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1,0,1
70009792,201310,2013-10-02,1.0,15.0,30.0,61.0,4,4,4.0,4.0,10.0,0,10.0,2.0,5.0,19.6,66.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1,1,1
70009792,201311,2013-11-06,3.0,15.0,40.0,70.0,3,4,4.0,4.0,9.0,0,10.0,5.0,5.0,28.7,66.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1,1,1
70009801,201306,2013-06-27,5.0,15.0,20.0,10.0,2,4,3.0,3.0,0.0,0,25.0,-10.0,-10.0,55.3,57.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,1,0,1
70009801,201308,2013-08-27,-2.0,5.0,20.0,35.0,2,4,3.0,3.0,0.0,0,15.0,-5.0,15.0,54.3,57.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,1,0,1
70009801,201310,2013-10-07,4.0,-5.0,10.0,5.0,2,2,3.0,2.0,0.0,0,25.0,-15.0,-15.0,45.4,57.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,1,0,0
70009801,201311,2013-11-05,2.0,2.0,10.0,5.0,2,3,3.0,3.0,0.0,0,-5.0,-5.0,-10.0,28.7,57.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,1,0,1
70009820,201306,2013-06-24,3.0,10.0,25.0,50.0,3,3,3.0,4.0,5.0,0,-10.0,5.0,5.0,55.3,71.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70009827,201306,2013-06-17,4.0,5.0,30.0,50.0,2,3,2.0,2.0,0.0,0,-10.0,10.0,-5.0,66.6,65.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1,0,1
70009836,201306,2013-06-18,3.0,12.0,20.0,50.0,4,4,3.0,3.0,10.0,1,12.0,7.0,5.0,66.6,62.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1,0,1
70009836,201308,2013-08-03,2.5,12.0,10.0,40.0,4,4,4.0,3.0,10.0,1,10.0,-20.0,2.0,78.7,62.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1,0,1
70009836,201309,2013-09-04,3.0,15.0,10.0,60.0,5,4,4.0,5.0,10.0,1,20.0,10.0,-10.0,88.4,62.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1,1,1
70009836,201310,2013-10-03,3.0,12.0,10.0,60.0,5,4,4.0,4.0,10.0,1,10.0,5.0,3.0,78.7,62.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1,1,1
70009836,201311,2013-11-08,3.0,8.0,10.0,80.0,4,4,4.0,4.0,5.0,1,15.0,20.0,2.0,65.5,62.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1,1,1
70009845,201306,2013-06-11,2.0,10.0,5.0,40.0,3,3,3.0,3.0,5.0,1,1.0,15.0,1.0,79.6,32.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1,0,1
70009847,201306,2013-06-12,4.0,3.0,40.0,66.0,3,3,4.0,4.0,1.0,1,4.0,7.0,3.0,55.3,57.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,1,1
70009858,201306,2013-06-29,5.0,3.0,35.0,35.0,3,2,2.0,2.0,30.0,1,5.0,10.0,10.0,46.3,52.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70009858,201307,2013-07-30,3.0,2.0,40.0,45.0,4,3,2.0,2.0,25.0,1,-5.0,2.0,10.0,45.4,52.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70009858,201308,2013-08-31,5.0,5.0,65.0,40.0,3,3,2.0,2.0,31.0,1,3.0,5.0,10.0,45.4,52.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0,0,1
70009858,201309,2013-09-29,3.0,5.0,25.0,50.0,3,3,2.0,2.0,20.0,1,2.0,5.0,5.0,45.4,52.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70009858,201311,2013-11-10,2.0,3.0,44.0,60.0,3,2,2.0,2.0,31.0,1,1.0,3.0,10.0,45.4,52.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1,1,1
70009866,201306,2013-06-13,2.0,5.0,30.0,50.0,3,3,2.0,2.0,0.0,1,2.0,2.0,1.0,55.3,38.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,1,0,1
70009866,201308,2013-08-04,4.0,7.0,25.0,20.0,3,3,1.0,1.0,1.0,1,2.0,2.0,5.0,54.3,38.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,1,0,1
70009866,201309,2013-09-07,3.0,8.0,20.0,25.0,4,4,1.0,2.0,1.0,1,4.0,1.0,5.0,54.3,38.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,1,0,1
70009866,201310,2013-10-05,-2.0,8.0,30.0,10.0,4,4,2.0,2.0,1.0,1,5.0,3.0,5.0,65.5,38.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,1,0,1
70009866,201311,2013-11-04,-2.0,7.0,50.0,35.0,4,4,1.0,1.0,1.0,1,3.0,-5.0,2.0,65.5,38.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0,0,1
70009874,201306,2013-06-28,5.0,3.0,10.0,15.0,3,3,4.0,3.0,0.0,1,2.0,5.0,0.0,55.3,38.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70009874,201309,2013-09-11,5.0,2.0,15.0,25.0,3,3,3.0,4.0,0.0,1,2.0,2.0,0.0,54.3,38.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70009874,201310,2013-10-11,5.0,2.0,30.0,5.0,3,3,3.0,3.0,0.0,1,2.0,3.0,1.0,54.3,38.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70009874,201311,2013-11-11,3.0,4.0,5.0,10.0,3,4,3.0,3.0,0.0,1,40.0,5.0,2.0,65.5,38.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1,0,1
70009905,201306,2013-06-20,5.0,5.0,50.0,44.0,4,5,4.0,2.0,3.0,1,50.0,10.0,10.0,55.3,57.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0,0,1
70009905,201309,2013-09-11,5.0,5.0,37.0,34.0,3,4,4.0,3.0,50.0,1,25.0,10.0,10.0,54.3,57.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1,0,1
70009913,201306,2013-06-02,7.0,3.0,80.0,8.0,4,3,2.0,3.0,5.0,1,-1.0,2.0,-5.0,20.1,43.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0,0,1
70009913,201308,2013-08-13,7.0,4.0,90.0,2.0,3,3,3.0,3.0,5.0,1,-1.0,1.0,3.0,37.4,43.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0,0,1
70009925,201306,2013-06-18,2.0,1.0,51.0,40.0,3,3,2.0,2.0,90.0,1,0.0,2.0,2.0,46.3,37.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0,0,1
70009925,201307,2013-07-30,2.0,1.0,50.0,20.0,4,4,3.0,3.0,50.0,1,2.0,2.0,2.0,37.4,37.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0,0,1
70009925,201308,2013-08-28,1.0,2.0,51.0,40.0,3,3,3.0,3.0,55.0,1,1.0,2.0,1.0,37.4,37.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0,0,1
70009925,201309,2013-09-24,2.0,1.0,51.0,50.0,3,4,3.0,3.0,51.0,1,2.0,2.0,2.0,37.4,37.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0,0,1
70009925,201310,2013-10-14,2.0,2.0,49.0,2.0,2,4,3.0,3.0,40.0,1,2.0,2.0,2.0,37.4,37.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,1,0,1
70009925,201311,2013-11-13,2.0,3.0,51.0,20.0,3,3,3.0,3.0,40.0,1,2.0,2.0,2.0,37.4,37.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0,0,1
70009926,201306,2013-06-23,2.0,5.0,10.0,50.0,3,3,3.0,3.0,80.0,1,2.0,-3.0,-5.0,20.1,47.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0,1
70009926,201307,2013-07-23,2.0,10.0,50.0,50.0,3,4,3.0,3.0,1.0,1,-2.0,-1.0,1.0,28.7,47.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0,0,1
70009926,201308,2013-08-12,2.0,5.0,10.0,50.0,3,4,3.0,3.0,1.0,1,2.0,3.0,2.0,28.7,47.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1,0,1
70009926,201309,2013-09-16,5.0,5.0,30.0,40.0,2,3,3.0,3.0,1.0,1,2.0,5.0,2.0,37.4,47.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1,0,1
70009926,201310,2013-10-17,2.0,1.0,5.0,50.0,3,4,3.0,3.0,1.0,1,3.0,2.0,1.0,28.7,47.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1,0,1
70009926,201311,2013-11-03,-5.0,5.0,10.0,40.0,3,4,3.0,2.0,1.0,1,-1.0,2.0,2.0,28.7,47.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1,0,1
70009931,201306,2013-06-03,4.0,8.0,40.0,10.0,1,3,1.0,3.0,10.0,1,10.0,10.0,25.0,46.3,47.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1,0,1
70009966,201306,2013-06-03,5.0,5.0,43.0,62.0,2,2,3.0,3.0,5.0,0,-5.0,-5.0,15.0,46.3,68.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1,1,1
70009966,201308,2013-08-04,5.0,3.0,85.0,20.0,2,2,3.0,2.0,1.0,0,-5.0,-5.0,12.0,54.3,68.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0,0,1
70009966,201309,2013-09-03,7.0,3.0,86.0,40.0,2,2,2.0,2.0,5.0,0,-5.0,-5.0,4.0,54.3,68.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0,0,1
70009966,201310,2013-10-03,8.0,6.0,90.0,20.0,2,1,2.0,2.0,5.0,0,-5.0,-8.0,8.0,54.3,68.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0,0,1
70009966,201311,2013-11-02,8.0,3.0,90.0,39.0,2,1,2.0,2.0,5.0,0,-3.0,-4.0,5.0,54.3,68.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0,0,1
70009992,201306,2013-06-04,3.0,10.0,5.0,10.0,2,3,3.0,4.0,0.0,1,-3.0,-2.0,2.0,66.6,55.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1,0,1
70009992,201307,2013-07-02,3.0,10.0,30.0,25.0,2,3,3.0,4.0,0.0,1,-5.0,5.0,1.0,65.5,55.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1,0,1
70009992,201308,2013-08-06,3.0,10.0,30.0,80.0,3,3,3.0,4.0,10.0,1,0.0,3.0,1.0,65.5,55.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1,1,1
70009992,201309,2013-09-06,3.0,10.0,25.0,50.0,2,2,3.0,3.0,5.0,1,-5.0,3.0,2.0,65.5,55.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1,0,1
70009992,201310,2013-10-04,3.0,15.0,20.0,60.0,3,3,3.0,3.0,5.0,1,1.0,5.0,3.0,65.5,55.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1,1,1
70009992,201311,2013-11-06,2.0,10.0,20.0,75.0,2,2,4.0,4.0,0.0,1,-20.0,-10.0,1.0,65.5,55.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1,1,1
70010022,201306,2013-06-02,4.0,3.0,3.0,3.0,3,4,4.0,3.0,1.0,1,5.0,20.0,10.0,66.6,38.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1,0,1
70010035,201306,2013-06-11,8.0,0.0,60.0,50.0,3,3,1.0,1.0,51.0,1,10.0,10.0,10.0,11.0,53.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0,0,0
70010037,201306,2013-06-25,3.0,4.0,10.0,40.0,4,4,4.0,4.0,0.0,0,2.0,1.0,2.0,20.1,63.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1,0,1
70010046,201306,2013-06-15,-2.0,3.0,28.0,30.0,4,3,2.0,2.0,9.0,1,3.0,2.0,0.0,46.3,26.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,1,0,1
70010047,201306,2013-06-03,4.0,7.0,5.0,20.0,3,4,2.0,2.0,0.0,0,10.0,20.0,5.0,79.6,61.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1,0,1
70010047,201308,2013-08-02,3.0,5.0,10.0,20.0,3,3,3.0,3.0,0.0,0,2.0,5.0,1.0,78.7,61.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1,0,1
70010047,201309,2013-09-03,3.0,6.0,30.0,60.0,3,3,3.0,3.0,0.0,0,2.0,4.0,1.0,78.7,61.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1,1,1
70010047,201310,2013-10-03,3.0,5.0,30.0,34.0,3,3,3.0,3.0,0.0,0,1.0,3.0,1.0,78.7,61.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1,0,1
70010047,201311,2013-11-03,3.0,6.0,10.0,50.0,3,4,3.0,3.0,0.0,0,4.0,20.0,3.0,78.7,61.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1,0,1
70010053,201308,2013-08-07,6.0,2.0,20.0,20.0,3,3,3.0,3.0,0.0,1,2.0,15.0,2.0,54.3,53.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1,0,1
70010059,201306,2013-06-13,3.0,10.0,30.0,40.0,3,3,5.0,4.0,20.0,1,3.0,6.0,1.0,46.3,31.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1,0,1
70010076,201306,2013-06-04,4.0,4.0,65.0,65.0,3,3,2.0,2.0,5.0,1,25.0,5.0,2.0,79.6,69.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0,1,1
70010080,201306,2013-06-03,3.0,8.0,30.0,60.0,2,3,4.0,4.0,30.0,1,1.0,-3.0,4.0,66.6,55.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1,1,1
70010090,201306,2013-06-12,5.0,8.0,50.0,75.0,3,3,3.0,3.0,2.0,1,50.0,5.0,3.0,55.3,27.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0,1,1
70010090,201307,2013-07-18,3.0,10.0,70.0,59.0,2,4,2.0,2.0,4.0,1,10.0,5.0,-2.0,45.4,27.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0,1,1
70010098,201306,2013-06-02,10.0,15.0,5.0,20.0,3,3,3.0,3.0,1.0,0,5.0,10.0,2.0,20.1,62.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1,0,1
70010098,201308,2013-08-04,2.0,5.0,10.0,20.0,3,3,2.0,2.0,1.0,0,0.0,3.0,1.0,19.6,62.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1,0,1
70010113,201306,2013-06-12,2.0,-2.0,35.0,75.0,3,3,3.0,4.0,10.0,1,0.0,3.0,2.0,29.3,41.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1,1,0
70010113,201307,2013-07-20,3.0,2.0,60.0,65.0,4,3,3.0,2.0,5.0,1,1.0,3.0,4.0,37.4,41.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0,1,1
70010134,201306,2013-06-02,2.0,-5.0,75.0,10.0,1,5,2.0,2.0,27.0,0,50.0,10.0,20.0,20.1,50.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0,0,0
70010139,201306,2013-06-02,3.0,4.0,50.0,50.0,4,4,4.0,4.0,0.0,0,2.0,2.0,1.0,38.2,64.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0,0,1
70010139,201307,2013-07-02,5.0,10.0,50.0,50.0,4,4,4.0,4.0,0.0,0,5.0,5.0,2.0,45.4,64.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0,0,1
70010139,201308,2013-08-02,5.0,6.0,40.0,60.0,3,3,4.0,4.0,0.0,0,3.0,4.0,5.0,45.4,64.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1,1,1
70010139,201309,2013-09-03,3.0,5.0,35.0,50.0,4,4,4.0,4.0,0.0,0,3.0,3.0,5.0,45.4,64.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1,0,1
70010139,201310,2013-10-09,3.0,3.0,25.0,60.0,4,4,3.0,3.0,0.0,0,2.0,3.0,-1.0,45.4,64.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1,1,1
70010139,201311,2013-11-03,2.5,4.0,40.0,50.0,4,3,3.0,3.0,0.0,0,3.0,3.0,3.0,45.4,64.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1,0,1
70010163,201306,2013-06-02,4.0,15.0,20.0,50.0,4,3,4.0,4.0,1.0,1,4.0,15.0,10.0,66.6,66.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1,0,1
70010173,201306,2013-06-18,3.0,4.0,50.0,50.0,2,4,3.0,2.0,5.0,1,25.0,5.0,2.0,46.3,45.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0,0,1
70010173,201308,2013-08-04,3.0,5.0,50.0,40.0,2,4,3.0,3.0,10.0,1,25.0,5.0,2.0,37.4,45.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0,0,1
70010173,201309,2013-09-04,3.0,6.0,60.0,50.0,2,2,3.0,3.0,5.0,1,25.0,5.0,2.0,37.4,45.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0,0,1
70010173,201310,2013-10-04,3.0,3.0,80.0,39.0,2,4,3.0,3.0,10.0,1,25.0,4.0,2.0,37.4,45.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0,0,1
70010173,201311,2013-11-02,3.0,5.0,70.0,50.0,2,3,3.0,3.0,10.0,1,20.0,5.0,2.0,37.4,45.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0,0,1
70010187,201306,2013-06-03,3.0,5.0,25.0,40.0,3,4,3.0,2.0,2.0,1,5.0,10.0,2.0,3.4,58.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1,0,1
70010210,201306,2013-06-04,4.0,10.0,30.0,60.0,2,2,2.0,2.0,40.0,0,-20.0,-10.0,5.0,20.1,57.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1,1,1
70010210,201308,2013-08-02,5.0,10.0,20.0,50.0,2,2,2.0,3.0,0.0,0,0.0,-10.0,4.0,3.3,57.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1,0,1
70010210,201309,2013-09-06,5.0,12.0,20.0,5.0,2,2,4.0,4.0,0.0,0,0.0,10.0,-2.0,3.3,57.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1,0,1
70010210,201310,2013-10-03,3.0,15.0,20.0,10.0,2,2,2.0,3.0,10.0,0,-30.0,-10.0,5.0,3.3,57.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1,0,1
70010224,201306,2013-06-08,11.0,20.0,10.0,49.0,3,3,3.0,3.0,2.0,1,2.5,10.0,5.0,38.2,59.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1,0,1
70010224,201308,2013-08-02,10.0,10.0,20.0,70.0,3,3,3.0,3.0,1.0,1,2.0,5.0,3.0,65.5,59.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1,1,1
70010252,201306,2013-06-12,4.0,3.0,35.0,70.0,3,3,3.0,3.0,5.0,1,3.0,4.0,4.0,79.6,38.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1,1,1
70010252,201307,2013-07-31,3.0,3.0,15.0,65.0,3,3,3.0,2.0,10.0,1,3.0,4.0,2.0,78.7,38.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1,1,1
70010252,201308,2013-08-28,3.5,3.0,45.0,70.0,3,3,3.0,3.0,10.0,1,3.0,4.0,2.0,78.7,38.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1,1,1
70010252,201309,2013-09-25,4.0,4.0,20.0,60.0,3,3,3.0,3.0,10.0,1,2.0,4.0,3.0,78.7,38.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1,1,1
70010252,201310,2013-10-23,6.0,3.0,35.0,60.0,1,3,3.0,3.0,25.0,1,4.0,4.0,4.0,78.7,38.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1,1,1
70010256,201306,2013-06-02,5.0,10.0,10.0,30.0,3,3,2.0,2.0,0.0,0,0.0,-20.0,3.0,29.3,65.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1,0,1
70010256,201307,2013-07-23,3.0,3.0,30.0,15.0,3,3,2.0,2.0,1.0,0,2.0,-5.0,2.0,37.4,65.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1,0,1
70010256,201308,2013-08-15,3.0,20.0,45.0,35.0,3,4,2.0,2.0,1.0,0,2.0,-20.0,3.0,37.4,65.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1,0,1
70010256,201309,2013-09-12,5.0,10.0,30.0,20.0,3,4,3.0,3.0,1.0,0,1.0,-10.0,2.0,37.4,65.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1,0,1
70010256,201310,2013-10-11,5.0,5.0,50.0,40.0,3,3,2.0,2.0,0.0,0,0.0,-5.0,2.0,37.4,65.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0,0,1
70010256,201311,2013-11-12,3.0,5.0,5.0,6.0,3,2,2.0,2.0,1.0,0,1.0,-15.0,2.0,37.4,65.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1,0,1
70010315,201306,2013-06-05,3.0,6.0,83.0,83.0,1,1,2.0,3.0,0.0,0,2.0,2.0,1.0,46.3,73.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0,1,1
70010315,201307,2013-07-01,5.0,5.0,47.0,47.0,1,1,2.0,2.0,0.0,0,-10.0,-6.0,3.0,38.2,73.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1,0,1
70010315,201308,2013-08-05,6.0,6.0,47.0,47.0,1,1,3.0,4.0,0.0,0,2.0,6.0,2.0,28.7,73.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1,0,1
70010315,201309,2013-09-05,6.0,8.0,43.0,53.0,1,1,2.0,2.0,0.0,0,2.0,4.0,3.0,28.7,73.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1,1,1
70010315,201310,2013-10-05,8.0,6.0,52.0,47.0,2,1,1.0,1.0,0.0,0,1.0,6.0,2.0,37.4,73.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0,0,1
70010315,201311,2013-11-03,5.0,5.0,47.0,47.0,1,1,2.0,2.0,0.0,0,1.0,3.0,2.0,28.7,73.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1,0,1
70010326,201308,2013-08-05,-2.0,3.0,30.0,40.0,3,2,2.0,2.0,0.0,0,2.0,2.0,1.0,45.4,49.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1,0,1
70010326,201309,2013-09-04,-6.0,6.0,20.0,51.0,3,2,2.0,2.0,0.0,0,1.0,5.0,3.0,45.4,49.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1,1,1
70010326,201310,2013-10-11,-3.0,5.0,40.0,60.0,3,4,4.0,4.0,0.0,0,0.0,5.0,0.0,45.4,49.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1,1,1
70010326,201311,2013-11-15,-4.0,6.0,30.0,60.0,3,5,4.0,4.0,0.0,0,3.0,3.0,1.0,45.4,49.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1,1,1
70010342,201306,2013-06-10,4.0,6.0,20.0,50.0,4,3,3.0,4.0,0.0,0,5.0,5.0,-10.0,79.6,69.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1,0,1
70010352,201306,2013-06-19,5.0,3.0,55.0,40.0,2,2,3.0,3.0,1.0,0,-10.0,-20.0,5.0,38.2,53.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,1
70010363,201306,2013-06-08,15.0,25.0,70.0,57.0,2,1,2.0,1.0,10.0,0,-15.0,20.0,30.0,20.1,60.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0,1,1
70010376,201306,2013-06-02,10.0,15.0,20.0,79.0,2,3,2.0,2.0,2.0,0,10.0,10.0,0.0,20.1,62.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1,1,1
70010376,201308,2013-08-12,5.0,10.0,25.0,47.0,2,3,2.0,3.0,8.0,0,-10.0,5.0,-20.0,10.7,62.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1,0,1
70010376,201309,2013-09-10,5.0,10.0,46.0,73.0,2,3,2.0,3.0,4.0,0,5.0,5.0,10.0,19.6,62.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1,1,1
70010376,201310,2013-10-12,5.0,15.0,51.0,52.0,3,3,2.0,2.0,3.0,0,0.0,10.0,-10.0,19.6,62.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0,1,1
70010376,201311,2013-11-18,5.0,10.0,34.0,56.0,3,3,2.0,2.0,4.0,0,1.0,5.0,-5.0,10.7,62.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1,1,1
70010382,201306,2013-06-03,4.0,6.0,20.0,70.0,3,3,4.0,4.0,1.0,0,-4.0,3.0,5.0,46.3,74.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1,1,1
70010386,201306,2013-06-10,2.0,5.0,5.0,10.0,3,4,2.0,3.0,0.0,1,1.0,1.0,2.0,46.3,45.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1,0,1
70010401,201306,2013-06-04,3.0,6.0,10.0,14.0,3,3,1.0,1.0,3.0,0,5.0,5.0,3.0,29.3,43.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,1,0,1
70010419,201306,2013-06-10,3.0,5.0,10.0,50.0,4,4,4.0,4.0,5.0,1,-5.0,0.0,3.0,96.9,32.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1,0,1
70010419,201307,2013-07-12,3.0,4.0,30.0,50.0,4,4,4.0,4.0,5.0,1,5.0,0.0,3.0,96.7,32.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1,0,1
70010419,201308,2013-08-01,3.0,4.0,20.0,50.0,4,4,4.0,4.0,5.0,1,2.0,1.0,3.0,96.7,32.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1,0,1
70010419,201309,2013-09-04,3.0,4.0,20.0,50.0,5,4,4.0,4.0,5.0,1,2.0,-3.0,1.0,96.7,32.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1,0,1
70010419,201310,2013-10-03,3.0,3.0,20.0,50.0,4,4,4.0,4.0,5.0,1,-5.0,-5.0,2.0,96.7,32.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1,0,1
